Run ID,Player ID,Place,Speedrun Time,Verified,Examiner ID,Platform ID,Platform Name,Category ID,Category Name,Player Name,Player Country,Player Pronouns
y8x664xm,j9ppq7nx,445,20.7,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Luana_26,pt,She/Her
yod7xv0m,8q6z1qoj,446,20.729,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,TavinHell,Not Mentioned,Not Mentioned
y488nw2m,jn9ywldx,447,20.733,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,xTashi,br,Any/All
yvr3p1xz,81kqnrpj,448,20.75,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,AyanamiRei701,br,Not Mentioned
y9n7kqkz,8vk2ldnj,449,20.762,TRUE,8l4n3klj,lq60nl94,Android,zd3l938d,Coins,ExoticalSamurai,in,He/Him
y88kj6dy,j0gm74mx,450,20.771,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,jekispeuren,br,Not Mentioned
y8ro7qnm,8r7pvkwj,451,20.8,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,LaughedFilipW,pl,Not Mentioned
y4qnp2qm,8gm40vp8,451,20.8,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Antunes,br,Not Mentioned
zx7eneqy,xk3wp298,451,20.8,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Mateus7455,br,Not Mentioned
m7xv7ewy,8v2k0v5j,451,20.8,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,6ix9neSS,br,Not Mentioned
y2p22x6z,jm3zn1y8,455,20.83,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,lucasfelipelm13,br,He/Him
mr7dop7z,8dgvz1g8,456,20.833,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,DuduardoSpeedRunYT,Not Mentioned,Not Mentioned
yope357m,j0g2dvmx,457,20.834,TRUE,kj9p77x4,gde3xgek,iOS,zd3l938d,Coins,ParalelOnFire,Not Mentioned,Not Mentioned
z1grwnjz,j5246l6j,458,20.836,TRUE,x33nz72x,lq60nl94,Android,zd3l938d,Coins,1zaaag,Not Mentioned,Not Mentioned
yw6vkgnm,j0g730rx,459,20.867,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,GamingGamer69747,us,Not Mentioned
zx837v8m,jp66le28,459,20.867,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Portakal_King,tr,Not Mentioned
y988k02z,j0wq9738,459,20.867,TRUE,48g7zm18,lq60nl94,Android,zd3l938d,Coins,NoNeiz,br,He/Him
y2e9w75y,jn3v6y1x,462,20.88,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Guito08_,br,He/Him
me3wp78z,jpoqlyk8,463,20.881,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Pedro2405,br,Not Mentioned
me3jgx2z,jn21zn4j,464,20.883,TRUE,j2ydz568,lq60nl94,Android,zd3l938d,Coins,ViviKoro,fr,Not Mentioned
zx7q0g8y,8r3qqlg8,465,20.897,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Wesley_Gatti,Not Mentioned,Not Mentioned
yl7gl23m,j950d178,466,20.9,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,RELVINHAS,pt,Not Mentioned
zx3n5lgz,jon6e378,466,20.9,TRUE,pj0o1g4j,lq60nl94,Android,zd3l938d,Coins,DeeMonkey99,Not Mentioned,He/Him
yjpe1d7y,j52nm5zj,468,20.917,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,DSHDashf,br,He/Him
y2pvnjjz,8gm006p8,469,20.933,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,Honkey11111,Not Mentioned,Not Mentioned
mr72qo4z,xym2p9mx,469,20.933,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,BANDARK,br,Not Mentioned
zx7jv6ky,8w9m4n3j,469,20.933,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,RED_RAF7,br,He/Him
yw3ndvnm,81k913qj,472,20.949,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,DrexBR,br,He/Him
ydj19wjy,8r7gg56j,473,20.95,TRUE,pj0o1g4j,o7e25xew,Web,zd3l938d,Coins,zavtrak,by,He/Him
y2p78jwz,jpoz9rk8,474,20.967,TRUE,j425l1lx,lq60nl94,Android,zd3l938d,Coins,Ninho,br,Not Mentioned
z0p02r4y,xz93qe48,474,20.967,TRUE,kj9p77x4,gde3xgek,iOS,zd3l938d,Coins,ruby627,us,She/Her
zx7x2ngy,xk323d78,476,20.982,TRUE,j5v4pnq8,lq60nl94,Android,zd3l938d,Coins,Dolly_ct7,br,Not Mentioned
z5e747gz,8q6q3yoj,477,20.983,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,zephier,Not Mentioned,Not Mentioned
m33043qm,jm3qn7o8,478,21,TRUE,x3qmp56j,lq60nl94,Android,zd3l938d,Coins,SKBIEL,Not Mentioned,Not Mentioned
zp9e9orm,jpo0qk48,478,21,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,sniiper0019,Not Mentioned,Not Mentioned
z529q3gz,8w9wn0vj,480,21.014,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Dmelothebest,Not Mentioned,Not Mentioned
ydd8k60y,86313ep8,481,21.033,TRUE,1xyy9oyx,gde3xgek,iOS,zd3l938d,Coins,WookiesLA420,us,Not Mentioned
y60v49jy,j23oe26x,481,21.033,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,BananaHam,ph,He/Him
zx84nkem,j237m2nx,481,21.033,TRUE,x3qmp56j,lq60nl94,Android,zd3l938d,Coins,Bryan_BR,br,Not Mentioned
zn3nx7vy,8geyllyj,484,21.1,TRUE,8l4n3klj,gde3xgek,iOS,zd3l938d,Coins,Graythebreadboy,us,He/Him
y60kwkjy,xk350om8,484,21.1,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,kauaguidotti,br,Not Mentioned
y9lwvpny,jn242wwj,486,21.12,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,Reinoaly,br,He/Him
zp98r5nm,jpomd158,487,21.133,TRUE,e8ep01px,lq60nl94,Android,zd3l938d,Coins,Theox,fr,Not Mentioned
zp91k58m,j4v6l75j,488,21.167,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,OvOfriyo,br,Not Mentioned
yl7elv2m,x7wzmmq8,488,21.167,TRUE,8e6rpq7j,lq60nl94,Android,zd3l938d,Coins,Ghost7_theo,Not Mentioned,Not Mentioned
z0p2vk9y,jn2em44j,488,21.167,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,arthurzin_f10,Not Mentioned,Not Mentioned
yv0rgvxz,8lo4odv8,488,21.167,TRUE,kj9p77x4,o7e25xew,Web,zd3l938d,Coins,Cursez7,us,Not Mentioned
yv06dj4z,x33gz5ex,492,21.217,TRUE,x33gz5ex,lq60nl94,Android,zd3l938d,Coins,_lipehsz,br,Not Mentioned
zq7vrk8m,8qo5mvdj,493,21.267,TRUE,jn91k54x,lq60nl94,Android,zd3l938d,Coins,igogodeno,br,Not Mentioned
m76xl44y,81kvnqrj,494,21.292,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Masukka,br,He/Him
yvrlp64z,xk3qgmm8,495,21.322,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Zaacx,br,Not Mentioned
zgprwkvz,xz12e90j,496,21.36,TRUE,e8ep01px,lq60nl94,Android,zd3l938d,Coins,F0xPRbr,br,Not Mentioned
yd18q3qy,8v6vk3vx,497,21.367,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,tonin_blackz,br,Not Mentioned
y9v37rnm,j0gw454x,498,21.4,TRUE,jn91k54x,lq60nl94,Android,zd3l938d,Coins,Kauan_br,Not Mentioned,Not Mentioned
y2p0l15z,jpopkn48,498,21.4,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,ryangamerbr,Not Mentioned,Not Mentioned
yvrlvdxz,xym005nx,498,21.4,TRUE,8qzo95o8,lq60nl94,Android,zd3l938d,Coins,Janiko,pt,Not Mentioned
yopwp30m,xk373568,501,21.416,TRUE,8r3lop38,lq60nl94,Android,zd3l938d,Coins,AmaralPT,pt,Not Mentioned
zq7q5x1m,8v6zg9nx,502,21.417,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,ThunderCF,Not Mentioned,Not Mentioned
z52n84dz,jooqvgej,502,21.417,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,LUKASLYNDO,Not Mentioned,Not Mentioned
z0px948y,jm3r5qy8,504,21.433,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Carneiro,br,He/Him
yw6qgpnm,864nk15j,505,21.448,TRUE,j9r75evj,lq60nl94,Android,zd3l938d,Coins,Ninja132,br,Not Mentioned
y2pg60wz,8gmyyy28,506,21.458,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,PurpleISky,Not Mentioned,Not Mentioned
y9vevgnm,x339zgqx,506,21.458,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,theuzin_07,Not Mentioned,Not Mentioned
y9vkd6km,8r3542d8,508,21.48,TRUE,o86zwo0x,lq60nl94,Android,zd3l938d,Coins,Daviorocha10,br,Not Mentioned
zgqg360y,x3wqmdkj,509,21.498,TRUE,j9r75evj,lq60nl94,Android,zd3l938d,Coins,Cai0xxx,br,Not Mentioned
yoorvx5y,866mm2p8,510,21.55,TRUE,pj0o1g4j,lq60nl94,Android,zd3l938d,Coins,Epetzob,tr,Not Mentioned
y8j702dz,jn3k461x,511,21.567,TRUE,1xyy9oyx,gde3xgek,iOS,zd3l938d,Coins,17Aaron7,ae,He/Him
mrr8614m,j5232kgj,511,21.567,TRUE,kj9p77x4,gde3xgek,iOS,zd3l938d,Coins,deisk,br,Not Mentioned
y2pwqw6z,8gmlrey8,513,21.6,TRUE,j5v4pnq8,lq60nl94,Android,zd3l938d,Coins,Paocomcenoura,pt,Not Mentioned
m7x93lwy,x332727x,514,21.625,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Ericksnayd,br,Not Mentioned
y885rl1y,j0gp0gwx,515,21.633,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Gesller,Not Mentioned,Not Mentioned
yd15350y,j52nldqj,515,21.633,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Iarleyzinho,Not Mentioned,Not Mentioned
yl97wwxy,18vy5py8,517,21.65,TRUE,7j4pvrmj,lq60nl94,Android,zd3l938d,Coins,Th3B0r3d,pl,Not Mentioned
me16qe2y,j5q7mlqj,518,21.667,TRUE,x35q3nqj,lq60nl94,Android,zd3l938d,Coins,drk_haze,Not Mentioned,Not Mentioned
z52v92jz,zx7pe96x,519,21.678,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,HIKARU,kr,He/Him
z5298gdz,8v6q6g5x,520,21.68,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,gabrieljx,br,He/Him
znp2pllm,8qoq54qj,521,21.696,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,BklBrito067237,Not Mentioned,He/Him
mk257p3m,48g4mnp8,522,21.7,TRUE,7j4pvrmj,lq60nl94,Android,zd3l938d,Coins,Vakala,fr,He/Him
mk07wr5z,810nmz3x,522,21.7,TRUE,j033v4rj,o7e25xew,Web,zd3l938d,Coins,sillyelf123,Not Mentioned,Not Mentioned
z52e5qgz,j0glowmx,524,21.733,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,yOshoko,br,Not Mentioned
zq93gpxy,8gm3lm28,525,21.786,TRUE,x35q3nqj,lq60nl94,Android,zd3l938d,Coins,fndelasbr,Not Mentioned,Not Mentioned
z0l526ez,j20vg2px,526,21.808,TRUE,8dgqy6l8,lq60nl94,Android,zd3l938d,Coins,Joaovzyx,br,Not Mentioned
y2e5lk7y,8ekdkp68,527,21.833,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Pedrinhorr_Br,br,Not Mentioned
zq7v5q8m,joon007j,528,21.883,TRUE,j5v4pnq8,gde3xgek,iOS,zd3l938d,Coins,og2rich,pt,Not Mentioned
z5284vez,j52d61zj,529,21.9,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,EduAgatha,Not Mentioned,Not Mentioned
y6xpw6py,8ekpne28,529,21.9,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Hpyyy,br,Not Mentioned
zx86nqqm,xymp4gmx,529,21.9,TRUE,x35q3nqj,lq60nl94,Android,zd3l938d,Coins,Guilhermim157,Not Mentioned,Not Mentioned
yjpe1ony,joovg93j,532,21.917,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Meynar,br,Not Mentioned
zgqvp6dy,xz09lm48,532,21.917,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,WadoBR,br,Not Mentioned
y6xnpe0y,8rlpk5d8,532,21.917,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,BarbosaP,Not Mentioned,Not Mentioned
zx89kj5m,j4vnnwmj,535,21.92,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Asta_agiota,br,Not Mentioned
zp9j37xm,j23gr06x,536,21.933,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,MarcosW77,Not Mentioned,Not Mentioned
yjp7j5ny,8l3d0pl8,537,21.967,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Nathanwp,Not Mentioned,Not Mentioned
y60vo26y,jm3qrme8,538,22,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Reinaldo,br,Not Mentioned
zgqwj5vy,x76k75qj,539,22.04,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,LvziN,br,Not Mentioned
z1pxrwjz,8qo5wk0j,540,22.095,TRUE,xk49l57j,lq60nl94,Android,zd3l938d,Coins,yBielzin7xp,Not Mentioned,He/Him
y2p8wv6z,8qokql0j,541,22.1,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,rafispulaebota,Not Mentioned,Not Mentioned
yv02pdoz,j20yernx,542,22.13,TRUE,j9r75evj,lq60nl94,Android,zd3l938d,Coins,Ninjinho157,Not Mentioned,Not Mentioned
y60w491y,xk3elp98,543,22.133,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Miojo_An,br,Not Mentioned
y9l8o8ny,j264el7x,544,22.167,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,SenaRoyale,br,Not Mentioned
mkkgoovm,j0gwqpwx,545,22.2,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,SamRock,br,He/Him
m76r2owy,8w9omovj,546,22.238,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Kirt4x,br,Not Mentioned
yv81ek4m,xyo1z6vj,547,22.25,TRUE,pj0o1g4j,o7e25xew,Web,zd3l938d,Coins,Pesseguin,pt,Not Mentioned
yw647q0m,x7wprnv8,548,22.267,TRUE,x33gz5ex,lq60nl94,Android,zd3l938d,Coins,brasileiro_h,br,Not Mentioned
ywrk3j9m,xz063g08,548,22.267,TRUE,pj0o1g4j,o7e25xew,Web,zd3l938d,Coins,Coolboi5615,in,Not Mentioned
y60vwo1y,jm3me7z8,550,22.283,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Bugasus,Not Mentioned,Not Mentioned
y4qp6vkm,81kg365j,551,22.3,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,isaias01,Not Mentioned,Not Mentioned
z0l5e94z,8ew1wyd8,551,22.3,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Trolzinho,Not Mentioned,Not Mentioned
z5xdrrgy,j4021gl8,553,22.317,TRUE,pj0o1g4j,lq60nl94,Android,zd3l938d,Coins,Davi_ss,Not Mentioned,Not Mentioned
y4x2v3dz,x7wnzqy8,554,22.322,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Marcelito,br,Not Mentioned
yd1l43qy,xk16nq6j,555,22.333,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Pedrinnn555,br,He/Him
yopw5x5m,j4vp0o5j,556,22.367,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Goulart778,Not Mentioned,Not Mentioned
z0p7r64y,8qo599dj,557,22.375,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,Luca567,br,Not Mentioned
yjd465ny,xk3l65m8,558,22.4,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Nickvidal,br,Not Mentioned
yd159gwy,x33o0ekx,558,22.4,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Blackvs,Not Mentioned,Not Mentioned
yv0nkw8z,j40wlvm8,558,22.4,TRUE,8l0qwkr8,o7e25xew,Web,zd3l938d,Coins,rafaelol,Not Mentioned,Not Mentioned
z0l1o6jz,xz1g6orj,561,22.433,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,B3t44_kkj,br,Not Mentioned
z0n97kem,8qr1q1qj,561,22.433,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,PonovoLibero,Not Mentioned,He/Him
yw61ke3m,xz1gr1ej,563,22.44,TRUE,jm3k1ee8,lq60nl94,Android,zd3l938d,Coins,Gugahttps1,br,Not Mentioned
z0pldo8y,joopnl7j,564,22.45,TRUE,jpo3rvk8,lq60nl94,Android,zd3l938d,Coins,Cxntrolmao,us,He/Him
m7xg62wy,j40loev8,565,22.458,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Samucafdk,Not Mentioned,Not Mentioned
zgqvpqny,j20v5l7x,566,22.48,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,NinjinhaRebaixado,Not Mentioned,Not Mentioned
m3xo92gm,j0g9zqmx,567,22.483,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,T7krlh,br,Not Mentioned
y8xp145m,8ewoeed8,568,22.517,TRUE,8l0qwkr8,o7e25xew,Web,zd3l938d,Coins,Spider_slow_404,Not Mentioned,Not Mentioned
y9x0r7vy,j20vgglx,569,22.52,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,biancadosupersuper,Not Mentioned,Not Mentioned
zgp8lxnz,j4vwvyvj,570,22.533,TRUE,pj0o1g4j,lq60nl94,Android,zd3l938d,Coins,Maculinha,Not Mentioned,Not Mentioned
yvrwplxz,jm35m5n8,571,22.56,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,K7znnx,Not Mentioned,Not Mentioned
me1jdw8y,8r3mz338,572,22.567,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,lordeluffy,br,He/Him
yl7wj82m,xym76qmx,573,22.6,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Apollo7,Not Mentioned,Not Mentioned
zgq3510y,8dgzyvm8,573,22.6,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,BR_KG,Not Mentioned,Not Mentioned
z0jwk14y,x76ll1yj,575,22.619,TRUE,jo3p227j,lq60nl94,Android,zd3l938d,Coins,BeuZzy,eu,Not Mentioned
y984p1vz,x3632oex,576,22.633,TRUE,pj0o1g4j,o7e25xew,Web,zd3l938d,Coins,dicadica32,rs,Not Mentioned
m336vp4m,jn216dwj,577,22.64,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,gatinho54321,Not Mentioned,Not Mentioned
z5p6lenm,j20ll4ox,578,22.65,TRUE,8l0qwkr8,o7e25xew,Web,zd3l938d,Coins,KingKRool,Not Mentioned,Not Mentioned
z1pn8xwz,8eky9y28,579,22.666,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,pedrinj,Not Mentioned,Not Mentioned
zx7xk3gy,8l31ppv8,580,22.667,TRUE,8e913qdj,lq60nl94,Android,zd3l938d,Coins,Zeroplays,br,Not Mentioned
yjdgvv3y,8l3g9228,581,22.7,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Souza_k,Not Mentioned,Not Mentioned
y8xdoexm,xyorrgvj,582,22.717,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Kant_smp11,Not Mentioned,Not Mentioned
zx7llwey,j52r7lwj,583,22.733,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,onlyDrako,br,He/Him
zx40ppgy,qxkdd16j,584,22.75,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,JustKillingaming,fr,They/Them
z52pnkgz,8e6rpq7j,584,22.75,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,LordParoah,br,Not Mentioned
ydg8vevy,j06e5mwj,586,22.76,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Rango40oj14,br,Not Mentioned
zpd23pxz,joo04pnj,587,22.867,TRUE,pj0o1g4j,lq60nl94,Android,zd3l938d,Coins,vini2222,Not Mentioned,Not Mentioned
me329w8z,8v639oex,588,22.957,TRUE,x3qmp56j,lq60nl94,Android,zd3l938d,Coins,YuriTop1,Not Mentioned,Not Mentioned
ywrjw13m,jnpop028,589,22.963,TRUE,pj0o1g4j,o7e25xew,Web,zd3l938d,Coins,Buford_Da_Bold,ca,Not Mentioned
z1p6v1rz,xymznrzx,590,22.967,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,luciiin_333,Not Mentioned,Not Mentioned
zx89d1em,8ekrowo8,590,22.967,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Serincalvo,br,Not Mentioned
znqq303z,8g0m35yx,592,22.983,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,joaosaisback,Not Mentioned,Not Mentioned
znq4wp3z,866ooe58,593,23,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Goutria,Not Mentioned,Not Mentioned
m3xxel6m,jnpzkpq8,593,23,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,JonathanMdM,Not Mentioned,Not Mentioned
znqojk9z,jm3we3y8,595,23.033,TRUE,8l0qwkr8,o7e25xew,Web,zd3l938d,Coins,Lip3_BR,Not Mentioned,Not Mentioned
yjp5rd7y,joo1rklj,596,23.055,TRUE,jn91k54x,lq60nl94,Android,zd3l938d,Coins,Marcielouu,Not Mentioned,He/Him
y4qvxr3m,jpod0908,597,23.067,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,gustakkj_,br,He/Him
yodkpo7m,8d0lrzox,597,23.067,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Junin40664,Not Mentioned,Not Mentioned
y6x5n0jy,jmz27wex,597,23.067,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Niphos_Kurogami,Not Mentioned,Not Mentioned
y4xexgkz,joo6g9lj,597,23.067,TRUE,8l0qwkr8,gde3xgek,iOS,zd3l938d,Coins,Zomboi761,Not Mentioned,He/Him
me3dg30z,8ek42d78,601,23.1,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,slk_andrezx,Not Mentioned,Not Mentioned
mr7307gz,jpowgp48,601,23.1,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,danielcofferzin,Not Mentioned,Not Mentioned
mr70344z,8660rg58,603,23.167,TRUE,kj9p77x4,gde3xgek,iOS,zd3l938d,Coins,Ixnoair,Not Mentioned,Not Mentioned
m76k1x0y,8qo1m5wj,604,23.2,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Grafi,Not Mentioned,Not Mentioned
yodjw3dm,j23mr4nx,604,23.2,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,gustavobatista2,Not Mentioned,Not Mentioned
mrr4912m,xz0944e8,604,23.2,TRUE,x35q3nqj,lq60nl94,Android,zd3l938d,Coins,Jonas0997,Not Mentioned,Not Mentioned
y4q8pkqm,8qo0rrwj,608,23.233,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,pudleeysx,Not Mentioned,Not Mentioned
y9v4g3km,j4v53rwj,608,23.233,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Mhzzin,br,Not Mentioned
yodrgp1m,8v2o1m5j,608,23.233,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,NedimKa,Not Mentioned,Not Mentioned
yl7e76rm,j52p4e6j,611,23.25,TRUE,xk49l57j,gde3xgek,iOS,zd3l938d,Coins,drsubway,Not Mentioned,Not Mentioned
yv04k8oz,xz16md0j,612,23.267,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,MUR1LX,br,He/Him
zpwgljny,8vo56q5x,613,23.3,TRUE,48g7zm18,o7e25xew,Web,zd3l938d,Coins,VolantZA,za,He/Him
y60k0qjy,8669vy58,614,23.318,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Miguelzis,br,Not Mentioned
z5v96p5m,x7w2w308,615,23.333,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,wexx_kkkj,br,He/Him
me31noqz,j4v7p7mj,615,23.333,TRUE,kj9p77x4,gde3xgek,iOS,zd3l938d,Coins,Marques12,Not Mentioned,Not Mentioned
yl171pnm,8q6o37qj,617,23.367,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Keieyasmin,Not Mentioned,Not Mentioned
m76kno5y,8gm2q018,618,23.4,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Luizgg2007,br,Not Mentioned
y2plk19z,j4v5ev5j,618,23.4,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Silviozz,Not Mentioned,Not Mentioned
z5x145ey,j95w1z78,620,23.464,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,GameBoost55,Not Mentioned,Not Mentioned
y9x39vky,jp641308,621,23.467,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,BNCticoX,Not Mentioned,Not Mentioned
z5xp0jny,xz0ldrr8,622,23.477,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,TH4LL1S,br,He/Him
mr7n97dz,8eke7z28,623,23.48,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,Net0,br,He/Him
m3x5drwm,8gmvkl18,624,23.5,TRUE,jn2ydm4j,lq60nl94,Android,zd3l938d,Coins,setek1ll,br,He/Him
yjpg0gdy,8r3m2m38,625,23.51,TRUE,pj0o1g4j,lq60nl94,Android,zd3l938d,Coins,cleitinhoBW,Not Mentioned,Not Mentioned
zpd0428z,jn2rzd2j,626,23.517,TRUE,kj9p77x4,lq60nl94,Android,zd3l938d,Coins,Fallznx,br,Not Mentioned
zx7rqqky,jmld95e8,627,23.519,TRUE,kj9p77x4,gde3xgek,iOS,zd3l938d,Coins,FelipeKishi,br,He/Him
mr730ngz,8669zn08,628,23.56,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,richard_guuh,Not Mentioned,Not Mentioned
mkk6d6vm,xymzvyvx,629,23.567,TRUE,8l0qwkr8,lq60nl94,Android,zd3l938d,Coins,Lukeeeee,Not Mentioned,Not Mentioned
ydde5ejy,8v60eyyx,630,23.571,TRUE,1xyy9oyx,lq60nl94,Android,zd3l938d,Coins,PedroHenriqueCxs,br,Not Mentioned
